12.09689667,54.16438
12.09716667,54.16614833
12.09743167,54.168015
12.097615,54.17012667
12.09742167,54.17236333
12.09671833,54.17459833
12.09566667,54.17680333
12.09450167,54.17888167
12.09347667,54.18074333
12.09249667,54.18249667
12.09155667,54.18429
12.09048667,54.18625667
12.0893,54.188375
12.08814167,54.19068667
12.08674667,54.19302833
12.085545,54.19503833
12.08383833,54.19783333
12.08239333,54.20020833
12.081155,54.202295
12.07952,54.20511333
12.07822,54.20759167
12.07697,54.21006167
12.07565,54.21248167
12.07430167,54.21493667
12.07293167,54.21739833
12.07142,54.21987
12.06985167,54.222285
12.06845,54.22471333
12.06720833,54.227165
12.06580667,54.22962
12.06434167,54.23202
12.06299833,54.23438833
12.061405,54.23720333
12.06027,54.23925667
12.05867333,54.24203
12.05729333,54.24446667
12.05558,54.24676
12.053245,54.24872833
12.05052333,54.24992
12.046955,54.25043667
12.0431,54.250245
12.03833167,54.25
12.03417667,54.24985833
12.03069667,54.24973667
12.02647833,54.24959667
12.02226,54.24945667
12.01806833,54.249305
12.01386333,54.24916333
12.00969833,54.24902167
12.00548833,54.24884833
12.00115833,54.248705
11.99690833,54.24853667
11.99277333,54.248375
11.98858833,54.248205
11.98361833,54.24799833
11.9793,54.24783833
11.97513667,54.247645
11.97089667,54.24745333
11.96663833,54.24725333
11.96306667,54.24710333
11.958735,54.24693167
11.95518,54.24677333
11.95019667,54.24653833
11.94602667,54.24636
11.94108167,54.24613667
11.93674167,54.245935
11.93325167,54.24579167
11.92897,54.24560333
11.92463,54.24539667
11.92036667,54.24518167
11.9162,54.24498667
11.91192667,54.24477833
11.90757333,54.24457667
11.90322333,54.24434833
11.89897833,54.24415833
11.894685,54.243965
11.89036333,54.24376833
11.88603667,54.24355833
11.88172333,54.24338333
11.87746333,54.24319333
11.87304667,54.24300167
11.86879667,54.24282167
11.86673833,54.24274833
11.86033,54.24254167
11.85698333,54.242435
11.85193667,54.242265
11.84773167,54.24213667
11.84359833,54.24204
11.83931,54.24192667
11.83516167,54.24182167
11.83162833,54.241725
11.82667334,54.24158
11.82246332,54.24146333
11.81825668,54.24134
11.81403666,54.24119667
11.80981668,54.24105667
11.80560332,54.24092667
11.80134168,54.24079667
11.79712499,54.240675
11.79302501,54.24056333
11.78825167,54.240435
11.78464333,54.24033833
11.78049667,54.240215
11.77578,54.24007833
11.772235,54.24001167
11.76804501,54.23989833
11.76390666,54.23979167
11.76025667,54.23968167
11.75539,54.239575
11.75111,54.23951
11.746925,54.23945667
11.74259833,54.23937833
11.73832167,54.23929167
11.73410167,54.23907
11.73036,54.238875
11.72617667,54.23867333
11.72261167,54.23849667
11.71624668,54.23817333
11.71338332,54.23802167
11.70903834,54.237825
11.70405832,54.237535
11.69985834,54.2373
11.69554499,54.23703667
11.69132834,54.23672667
11.68705666,54.236395
11.68266334,54.23607333
11.67834999,54.23573833
11.67410668,54.23536167
11.66981166,54.23498333
11.66548001,54.23459167
11.66120166,54.23421167
11.65682668,54.23382167
11.65265499,54.23324333
11.64900001,54.23210167
11.63392136,54.22953539
11.642605,54.22870667
11.63985667,54.22665
11.637895,54.22529667
11.63409667,54.22279167
11.63106667,54.22085167
11.62808833,54.21892333
11.625115,54.21702167
11.62202833,54.21503333
11.62015167,54.21384333
11.61615,54.21127667
11.61322833,54.20939333
11.61029167,54.20752667
11.60739667,54.205655
11.60455833,54.20387833
11.60166,54.20202
11.599755,54.20078667
11.59594167,54.19835
11.59304667,54.196505
11.590185,54.19468667
11.588705,54.19374667
11.58448833,54.19105333
11.58155333,54.18921333
11.57867,54.18738
11.57673167,54.18611333
11.57302333,54.18375667
11.57107166,54.18251167
11.56922834,54.18131
11.56481667,54.17852833
11.56244833,54.177075
11.55843833,54.17469833
11.55650167,54.17356167
11.55250167,54.17119667
11.54951667,54.16940833
11.54645,54.16756667
11.545505,54.16699167
11.543,54.16548833
11.53376554,54.16024215
11.52453342,54.15499526
11.53148667,54.15854333
11.52903167,54.157045
11.52617013,54.15534318
11.52228333,54.15299167
11.51926333,54.15114667
11.51825,54.15053
11.514205,54.14808333
11.51004333,54.14558667
11.50693667,54.14368
11.50444,54.14215333
11.50327056,54.14148807
11.50210115,54.1408228
11.50093178,54.14015752
11.491285,54.134055
11.49066833,54.13366667
11.48808667,54.13208167
11.48504,54.13021333
11.48272907,54.12879655
11.476225,54.12480167
11.47069811,54.12140665
11.46517212,54.11801137
11.46900167,54.12034667
11.46481167,54.11774833
11.45989861,54.11470129
11.45498628,54.11165404
11.45007467,54.10860659
11.45168167,54.10956833
11.44914613,54.10798209
11.44661079,54.10639579
11.44407564,54.10480943
11.44154069,54.10322303
11.43900592,54.10163657
11.43647136,54.10005005
11.43393698,54.09846348
11.4314028,54.09687686
11.42886881,54.09529019
11.42633502,54.09370346
11.44100167,54.08542333
11.44064939,54.08298769
11.44029715,54.08055205
11.43994495,54.07811641
11.43959279,54.07568077
11.43924068,54.07324512
11.4388886,54.07080947
11.43853657,54.06837382
11.43818457,54.06593817
11.43783262,54.06350252
11.43748071,54.06106686
11.44800333,54.05967833
11.44891555,54.05736443
11.44982767,54.05505052
11.45073969,54.0527366
11.435345,54.053265
11.43268333,54.0518
11.43158167,54.05119333
11.43122698,54.05105341
11.42518333,54.047845
11.420485,54.04539167
11.41576715,54.04293829
11.41104987,54.04048472
11.40633313,54.03803096
11.40161695,54.03557702
11.39690133,54.03312289
11.39218626,54.03066858
11.38747175,54.02821408
11.3827578,54.02575939
11.3780444,54.02330452
11.38947667,54.02970667
